fips,T001_001,T002_002,T002_003,T004_002,T004_003,T007A004,T007A005,T007A006,T007A009,T012_001,T012_002,T013_002,T013_003,T013_005,T014_010,T017_001,T017_002,T017_006,T017_009,T151_001,T151_002,T151_003,T152_001,T152_002,T152_003,T030_001,T030_002,T033_001,T033_002,T033_006,T033_007,T034_001,T034_002,T034_006,T034_007,T056A001,T056A004,T056A008,T056A012,T057_001,T095_001,T095_003,T117_001,T117_005,T117_007,T134_001,T134_002,T134_003,T134_004,T134_005,T145_001,T145_002,year
21207,17562,69.235153,253.657267910122,8676,8886,3212,3903,5289,12033,41.200001,40.200001,17153,143,10,560,7364,4725,788,1546,5903,1791,4112,6370,1625,4745,749,130,14106,7116,799,6990,6899,3673,338,3226,7364,2732,4769,6488,29465,9947,2583,17350,2021,8596,362,10,322,0,30,17392,3725,2012
21209,47211,167.554,281.765951039155,23037,24174,10649,12571,16952,37670,35.200001,34.799999,42484,2741,426,1886,17676,12939,2360,2659,14624,1803,12821,15635,2044,13591,2647,104,35869,24985,2236,10884,17374,13243,1033,4131,17676,2880,5859,10936,60553,19273,1597,45531,2568,32713,1321,107,659,358,197,46887,4612,2012
21211,42286,111.3855,379.636341172237,20345,21941,8802,10458,13843,31649,38.200001,37.5,36187,3236,336,3761,15246,11635,1848,2180,13287,2144,11143,15156,2275,12881,2276,268,32946,21803,1831,11143,15638,11590,1009,4048,15246,2090,4942,9485,56267,16599,1353,40790,3775,28295,2647,181,1512,619,335,41038,6110,2012
21213,17323,73.965439,234.203970057004,8320,9003,3511,4221,5708,12667,38.400002,37.599998,15137,1729,122,316,6677,4617,831,1174,5439,1028,4411,6176,929,5247,854,54,13642,8713,778,4929,6584,4360,426,2224,6677,1552,3273,5253,40930,7469,792,16936,1456,10571,190,0,54,85,51,16998,2733,2012
21215,17135,91.789383,186.677362211717,8693,8442,3548,4372,5584,13247,39.400002,39.200001,16511,410,24,256,6234,5034,443,482,5799,975,4824,5752,600,5152,1005,52,13359,9399,809,3960,6750,5238,480,1512,6234,667,1646,3784,62652,6717,483,16884,950,13227,246,9,60,105,72,16970,1325,2012
21217,24514,92.044678,266.327176805452,11812,12702,4551,5540,8429,17462,40.200001,38.799999,22689,1174,157,429,9490,6352,1312,1777,7561,1821,5740,8524,2025,6499,1720,173,19678,11275,1315,8403,9314,5846,751,3468,9490,2665,5472,7946,35000,10856,1366,23586,2796,12231,355,57,197,46,55,24256,4123,2012
21219,12472,33.30341,374.496153650133,6171,6301,2806,3303,4523,9272,38,36.200001,11151,1056,0,479,4689,3429,674,759,3835,992,2843,4114,829,3285,646,77,9479,5439,452,4040,4587,3127,243,1460,4689,1256,2344,3915,40011,5293,604,12266,1722,6569,243,2,172,55,14,12295,2105,2012
21221,14282,32.353691,441.433421313149,7081,7201,2649,3241,4140,9400,44.299999,43,12806,1074,93,182,6034,4418,634,905,4888,888,4000,5254,811,4443,804,90,11446,5772,460,5674,5594,2942,201,2652,6034,1369,2711,4738,44144,7769,1735,14128,1818,8564,169,0,46,33,90,14120,2166,2012
21223,8829,58.22039,151.647899526948,4493,4336,1735,2136,2794,6419,39.5,38.599998,8424,157,0,231,3464,2584,257,399,3031,482,2549,3004,533,2471,528,27,7040,4143,440,2897,3540,2390,239,1150,3464,644,1334,2420,52805,3912,448,8759,589,5874,143,0,32,13,98,8803,1449,2012
21225,14992,43.72773,342.848797755048,7542,7450,2822,3502,5704,10985,36.599998,33.599998,12813,1845,35,252,5410,3822,852,720,4367,848,3519,4921,792,4129,1212,298,11934,6060,502,5874,6067,3349,297,2718,5410,1551,2917,4239,37445,6140,730,14740,1934,7653,156,6,92,28,30,14815,2795,2012
21227,113787,210.0941,541.600161854032,55801,57986,21484,25837,44481,89139,32.700001,31.799999,94913,10438,3172,5225,43801,27287,5508,8901,33379,4808,28571,35927,5168,30759,8049,159,90641,59747,5680,30894,43870,30747,3216,13123,43801,10163,20516,31991,43509,47392,3591,107652,11233,65529,8401,815,4006,2147,1433,112669,16254,2012
21229,11701,39.362011,297.266303936543,5861,5840,2229,2733,3895,8381,40.900002,38.400002,10643,773,18,400,4541,3335,462,604,3748,788,2960,4058,775,3283,782,31,9325,5708,589,3617,4567,3125,387,1442,4541,1038,2284,3516,39748,5033,492,11343,1268,7020,177,0,79,40,58,11545,1417,2012
21231,20819,45.43943,458.170314302615,10329,10490,3891,4714,6366,14459,40.900002,39.099998,19744,395,0,585,8296,5854,1115,1219,7052,2314,4738,7401,2037,5364,1029,7,16645,8224,1364,8421,8281,4682,879,3599,8296,3301,5613,7480,27646,10877,2581,20362,4160,8207,270,0,120,136,14,20545,3889,2012
21233,13618,41.02512,331.942998963702,6735,6883,2660,3206,4306,9750,39.700001,38.099998,12640,666,16,587,4995,3512,419,758,4523,1137,3386,4789,994,3795,660,63,10818,5442,330,5376,5283,3153,221,2130,4995,1161,2421,4042,41138,5963,968,13315,1514,8097,265,14,166,53,32,13377,2478,2012
21235,35756,81.666443,437.829784539542,17327,18429,7120,8699,12649,26255,37.900002,37,34761,197,107,325,13330,9411,1822,2121,10968,3182,7786,12139,3114,9025,2414,38,28158,13905,1502,14253,13520,7142,1014,6378,13330,4689,8195,11402,29876,15218,1888,34330,5186,14358,294,35,164,38,57,35160,5912,2012
21237,7298,32.84861,222.170703493607,3589,3709,1470,1775,2381,5157,41.299999,40.799999,7260,2,0,9,2686,1713,401,438,2305,1013,1292,2612,810,1802,419,28,5719,2002,196,3717,2801,951,187,1850,2686,1286,1995,2438,21168,3642,956,7171,806,2448,22,0,14,8,0,7190,977,2012
21239,24847,131.616,188.784009810084,12274,12573,4808,5927,7714,18025,41.700001,39.400002,22122,1399,107,1603,9847,6638,924,1973,8369,1174,7195,8764,769,7995,1290,27,19629,13334,1026,6295,9510,7251,467,2259,9847,1362,3411,6499,56672,10711,864,24551,1410,18014,1546,37,741,576,192,24711,3016,2012
22001,61611,94.045486,655.11909398808,30006,31605,13922,16720,22542,46844,35.599998,34,48543,11184,169,1059,22173,15900,3707,3212,18413,5489,12924,20656,5849,14807,3851,443,46999,27711,2390,19288,22558,14933,1304,7625,22173,5855,11250,16981,38686,25369,3196,60637,8716,33299,664,44,314,102,204,60761,10005,2012
22003,25740,33.786308,761.8470263182689,14803,10937,4836,5835,7891,19533,38.5,37.299999,18791,5194,198,1299,8303,5774,1223,1361,10545,2926,7619,7304,1688,5616,1246,92,20631,9324,701,11307,12175,5398,593,6777,8303,2090,4233,6429,38899,9725,1422,21461,2802,11917,1310,47,271,292,700,21641,3565,2012
22005,107647,371.2211,289.980821532764,53256,54391,25744,30711,39654,86801,34.400002,33.200001,80220,24118,1048,5008,37331,28461,4922,4566,32673,3984,28689,35320,3931,31389,5994,399,80265,55113,3402,25152,38952,29707,1820,9245,37331,5242,11007,20998,67688,40979,3648,106432,7195,79496,3100,371,1023,663,1043,106839,14795,2012
22007,23321,68.86293,338.658260964916,11395,11926,4514,5651,7751,17105,38.799999,38.099998,15742,7147,42,484,8654,6314,1111,1194,7467,2553,4914,8103,2140,5963,1378,204,18408,10339,1094,8069,8941,5754,577,3187,8654,2149,3991,6205,46410,10362,1708,23070,2595,13636,279,38,169,42,30,23081,3355,2012
22009,41925,50.364349,832.434114752655,21008,20917,8450,10203,13851,30786,38.5,36.599998,28265,12366,182,626,15583,10977,2794,2494,13891,4390,9501,14183,4113,10070,2144,366,32920,17322,1739,15598,16405,9057,884,7348,15583,4756,8904,12447,34512,18034,2451,38453,6770,18448,387,50,160,58,119,38477,6652,2012
22011,35662,30.813709,1157.34202320629,18145,17517,7632,9266,12253,26709,37.400002,35.799999,29434,4545,291,1031,12960,9615,1590,1888,11713,1975,9738,11696,1815,9881,2045,198,27518,15690,1051,11828,13901,8779,563,5122,12960,2550,5672,9254,46762,15068,2108,34070,3405,22046,681,12,213,160,296,33707,5902,2012
22013,14312,17.64151,811.2682035592439,6832,7480,2819,3429,4679,9869,41.299999,40.599998,7900,5980,11,209,5672,3601,978,1104,4494,1033,3461,5139,1003,4136,775,35,11290,5719,566,5571,5292,2979,312,2313,5672,2041,3446,4521,31229,7738,2066,13956,1644,7129,22,0,13,0,9,13991,1959,2012
22015,117742,140.1595,840.0571184113591,57873,59869,25336,30170,41940,90850,34.599998,33.200001,85746,25161,1736,6925,44836,29987,6590,7788,36379,4478,31901,39423,4868,34555,6662,559,90893,61882,3912,29011,44074,32656,1910,11418,44836,7910,16792,29835,53070,49681,4845,115885,9922,78991,5027,169,2231,925,1702,113498,18170,2012
22017,254970,290.22049,878.5388411066,121227,133743,52269,62754,88253,188864,36.299999,34.5,124850,120654,2751,6106,98284,61561,19598,20298,76827,12016,64811,89890,11983,77907,14294,1626,199259,123109,10432,76150,92856,60900,5714,31956,98284,24148,48590,73274,40497,112162,13878,248752,30585,146446,5413,227,1610,1447,2129,249045,44893,2012
22019,192307,180.79761,1063.65913046701,93604,98703,40332,48665,68291,145063,35.900002,34.700001,136839,47988,2160,4968,72790,50488,11708,11882,59227,9801,49426,64789,10242,54547,11078,748,149363,92838,8074,56525,72034,49751,4796,22283,72790,16036,33040,52001,44247,82418,9628,188148,20095,116590,4210,282,1576,997,1355,189652,31489,2012
22021,10118,19.111309,529.424784979699,5207,4911,2014,2370,3214,7271,40.400002,37.700001,8168,1792,14,222,3961,2577,463,732,3492,978,2514,3412,799,2613,579,66,7983,4384,312,3599,4130,2445,192,1685,3961,1222,1976,2923,40181,5002,1041,9694,1287,5488,63,2,35,10,16,9717,2039,2012
22023,6934,5.3965831,1284.88705275855,3454,3480,1381,1666,2315,5084,40.299999,39.299999,6772,140,0,105,2482,1886,185,396,2248,512,1736,2371,368,2003,398,55,5400,3493,199,1907,2670,1905,91,765,2482,345,757,1662,62353,3708,1226,6876,923,4757,22,0,0,0,22,6898,1066,2012
22025,10409,14.70135,708.030041838032,5531,4878,1984,2389,3345,7527,37.299999,35,7075,3036,11,336,3753,2686,537,533,3679,1410,2269,3385,978,2407,609,46,8300,4227,464,4073,4402,2348,287,2054,3753,1076,1949,3086,38205,4922,1169,9610,1200,4685,49,8,38,0,3,9657,2281,2012
22027,17059,22.598339,754.878357737565,9469,7590,2690,3353,5232,12071,41.799999,40.799999,8137,8576,82,189,5635,3576,1049,1024,6516,1863,4653,5311,1125,4186,1096,146,14165,7499,1230,6666,8072,4365,928,3707,5635,1677,3174,4502,32316,7777,2142,15438,1604,8137,219,0,130,25,64,15482,3042,2012
22029,20624,29.593069,696.919837466428,10394,10230,4266,5157,6966,15003,37.5,35.599998,11897,8432,64,222,7765,5315,1864,1306,6752,1988,4764,6906,1677,5229,1125,167,16079,8574,1477,7505,8064,4423,881,3641,7765,2965,4599,6188,28971,9394,1629,19278,2474,9048,139,0,75,47,17,19430,4478,2012
22031,26695,30.4884,875.579012721294,12720,13975,5488,6621,8895,19254,39.900002,39.799999,15327,10225,257,669,10215,6904,1855,1849,8342,2111,6231,9458,1841,7617,1601,293,20978,12372,1144,8606,9928,6155,538,3773,10215,2920,5081,7778,40200,12254,2039,26213,3666,14602,421,0,123,167,131,26369,4723,2012
22033,439662,965.49738,455.373575476025,210853,228809,85254,102915,166706,341104,32.700001,31.1,217198,199527,12657,15864,167298,103056,29072,33918,127057,16658,110399,145899,16239,129660,28745,1952,348672,235171,18120,113501,164607,118655,9641,45952,167298,35621,70836,113492,48274,187599,20301,428035,42805,269743,21146,934,9019,4613,6580,435843,61502,2012
22035,7738,18.392969,420.704293610627,4091,3647,1840,2067,2783,6038,33.099998,32.5,2266,5401,9,198,2371,1548,615,498,2699,1001,1698,2256,702,1554,299,62,5804,2648,562,3156,3165,1327,262,1838,2371,970,1657,2064,25413,2890,519,6652,836,2193,37,0,9,7,21,6652,2160,2012
22037,20252,44.666012,453.409631241535,10909,9343,3440,4230,6072,14552,40.599998,40,10784,9143,71,217,6856,4893,1092,1033,7673,1946,5727,6507,1038,5469,1060,148,16604,8551,770,8053,9076,4511,485,4565,6856,1824,3166,4988,43868,8030,1174,18248,1954,10796,225,0,26,76,123,18252,2886,2012
22039,33989,51.313622,662.37771603575,17321,16668,7579,9131,12512,25680,35.700001,34.400002,23497,9623,95,771,12066,8639,2166,2062,10723,3825,6898,10754,3266,7488,1803,186,25744,12292,904,13452,12998,6482,491,6516,12066,4083,6895,9560,32125,14691,2625,31730,4640,15996,645,37,304,140,164,31695,4880,2012
22041,20714,33.164421,624.585022015546,10046,10668,4445,5291,6965,14750,38.799999,36.599998,13919,6691,4,129,7765,5483,1521,1203,6523,2357,4166,7226,1974,5252,966,112,15904,8433,1110,7471,7562,4263,620,3299,7765,2507,4407,6011,32981,9033,1268,19163,2186,9863,52,3,29,0,20,19442,4544,2012
22043,22049,34.289452,643.025706682811,12222,9827,4168,5061,7000,16884,37.400002,36.5,17680,3478,19,908,7374,4934,945,1197,8522,2008,6514,6527,1105,5422,1218,47,17647,8620,737,9027,9889,4444,395,5445,7374,1899,3859,5724,38739,8912,1538,19450,2053,11035,586,72,79,183,252,19494,3444,2012
22045,73527,128.07111,574.110928699284,35894,37633,16690,20038,26987,56174,35.599998,34.200001,46219,23331,1658,2325,26457,18961,4668,3848,22176,5742,16434,24364,5362,19002,4151,314,55691,33838,2891,21853,26812,18135,1374,8677,26457,6283,12087,18865,44611,29726,3269,71261,6803,41603,2686,107,1254,394,931,71679,13140,2012
22047,33386,53.967899,618.62696506702,17023,16363,6130,7510,10788,25275,38.099998,35.799999,16446,16240,40,687,10982,7694,2227,1600,11311,3092,8219,11287,2625,8662,1808,119,26777,14139,974,12638,13440,7606,563,5834,10982,2914,4975,8054,44037,12720,1738,29326,3574,16948,289,15,112,66,96,29304,4014,2012
22049,16210,28.479401,569.183400077529,8203,8007,3120,3733,5133,11397,39.099998,36.900002,11112,4863,54,219,6076,4435,824,984,5510,1159,4351,5567,704,4863,849,81,12889,6573,431,6316,6539,3497,208,3042,6076,1653,3125,4774,38757,7670,1594,15685,1734,8922,192,0,55,87,50,15627,2730,2012
22051,432706,1463.666,295.631726479042,210026,222680,80639,97160,136607,317388,38.5,37.099998,274998,114745,17173,53172,166480,107571,26357,31077,140858,25551,115307,155241,23686,131555,21862,2054,347172,227653,16246,119519,166651,119593,8766,47058,166480,32109,69652,115128,48522,188653,22173,429564,41140,279908,47737,1248,16507,10443,19539,429254,78147,2012
22053,31529,48.407249,651.328052485185,15418,16111,6950,8430,11023,23259,38,35.700001,25003,5314,86,548,11874,8459,1758,1909,9747,2304,7443,10759,2218,8541,1758,139,24016,13190,1154,10826,11483,7395,565,4088,11874,3317,5689,8851,41777,13354,1480,30961,4591,18424,245,28,56,50,111,31053,4179,2012
22055,221602,824.659,268.719552368582,108072,113530,45235,54176,81332,174783,33.599998,32.5,155396,56912,3274,8487,85578,53604,12529,16475,67058,10214,56844,73212,10519,62693,13066,702,173535,118603,7542,54932,83628,62850,3348,20778,85578,18348,35648,57828,49705,93678,8100,216795,20822,142114,9101,256,5012,1839,1994,219101,35896,2012
22057,96453,90.293694,1068.21427126303,47493,48960,19468,23579,33676,73506,36.700001,35.400002,77363,13000,753,3629,34995,25489,4930,4926,30246,8781,21465,32531,7771,24760,5845,555,75648,46319,2602,29329,36696,25554,1499,11142,34995,7226,14433,23850,50574,38622,3627,94329,10475,60884,2395,208,1216,313,658,95411,15795,2012
22059,14840,23.75602,624.68366648803,7517,7323,2915,3467,4777,10817,38.299999,37.099998,12739,1823,29,330,5718,4172,657,897,5046,1036,4010,5017,830,4187,642,71,11713,6465,327,5248,6008,3647,200,2361,5718,1285,2654,3956,43641,6556,838,13823,1690,9037,252,31,87,75,59,13859,2967,2012
22061,46543,98.661987,471.741984904949,22459,24084,7832,9397,21090,36663,27.799999,26.799999,25790,18912,823,1170,16603,10397,3107,3299,11868,1996,9872,13585,1774,11811,4335,299,38156,22442,2485,15714,18223,10700,1296,7523,16603,4990,8872,12805,35433,19431,2828,42690,4692,22625,2164,392,1194,343,235,45818,8708,2012
22063,128192,197.7757,648.168661785306,63670,64522,29456,35105,46132,101314,34.700001,33.799999,118139,6796,571,3801,45518,33875,6056,5551,39860,7423,32437,42200,6088,36112,7039,422,96772,63712,4174,33060,47537,34875,2263,12662,45518,7715,16615,28614,57150,50282,4764,126944,10758,88698,2179,33,883,723,540,127497,21155,2012
22065,12113,19.398279,624.436659938193,6165,5948,2464,3094,4258,9286,34.900002,31.799999,4506,7387,10,188,4050,2532,854,751,3853,964,2889,4002,1020,2982,699,87,9467,4976,973,4491,4776,2842,669,1934,4050,1646,2744,3564,24700,4823,773,10843,1766,3870,34,0,0,0,34,10846,4206,2012
22067,27893,35.08844,794.934290043043,13376,14517,5751,6869,9277,19900,38.099998,36.5,14366,13140,36,265,10344,7020,2183,1766,8688,2342,6346,9928,2154,7774,1459,207,21765,11156,1177,10609,10249,5338,833,4911,10344,3623,6204,8758,31447,12479,2135,26897,3964,12600,111,34,20,19,38,26972,6233,2012
22069,39434,31.49052,1252.24976795259,18811,20623,7981,9515,15769,29487,33.299999,32,21477,16322,174,731,15116,9649,2683,3061,11028,2218,8810,12637,2241,10396,3062,230,30997,17784,1673,13213,14408,8834,772,5574,15116,5224,8681,11945,32649,18607,3491,38177,4802,18873,403,29,184,45,145,38754,7350,2012
22071,341407,2015.1169,169.422944044528,164916,176491,61113,73441,115176,261782,34.900002,34,114394,205449,10002,17825,143851,77069,29024,33246,107809,17394,90415,118422,17236,101186,19213,1509,276316,173092,20241,103224,131673,87329,10522,44344,143851,44324,75787,108946,36681,186987,43136,330364,37813,171117,19259,1103,7367,3161,7628,336059,65584,2012
22073,153752,251.8848,610.406164044003,73622,80130,33388,40277,57201,117598,34.200001,32.700001,93162,56382,1334,2833,57239,37449,10860,11379,44871,8193,36678,51680,7321,44359,9572,818,118105,72304,5777,45801,55381,35468,3060,19913,57239,15626,29250,42505,38899,64626,7387,147856,17007,83312,2460,174,984,691,611,149614,34353,2012
22075,23220,29.77261,779.911369473527,11517,11703,5249,6356,8379,18051,36.599998,36.5,16492,4891,816,1120,8459,6352,1286,1158,7218,1474,5744,7623,1418,6205,1296,74,17608,11260,626,6348,8552,6088,259,2464,8459,1517,2907,5321,57386,9568,1109,23030,2480,15621,961,1,240,141,579,22640,2528,2012
22077,22821,40.945831,557.346162221601,11042,11779,4553,5483,7263,15956,42.5,41.099998,14120,8343,82,482,8942,5861,1089,1760,7323,1650,5673,8235,1282,6953,1074,138,17891,10270,720,7621,8495,5497,396,2998,8942,2109,3999,6497,45196,11136,2194,22525,2236,13562,447,36,158,147,106,22526,3822,2012
22079,131655,99.892853,1317.96220831911,63483,68172,28136,33934,45771,97756,37.400002,35.200001,84258,42313,1581,3408,47441,31803,8247,8926,40325,8306,32019,45559,6979,38580,7565,749,101663,59045,4664,42618,48146,29670,2340,18476,47441,12088,23102,35807,40946,55849,8408,127599,15656,73293,2818,308,707,624,1179,128577,21357,2012
22081,9068,23.30566,389.090099259147,4319,4749,1924,2326,3156,6554,38.299999,36.700001,5369,3575,20,105,3225,2351,523,526,2717,673,2044,3195,869,2326,601,71,7048,3603,443,3445,3280,2140,269,1140,3225,933,1754,2559,36591,4131,906,8820,1575,4615,26,0,9,14,3,8847,1804,2012
22083,20785,37.179611,559.042985527346,9969,10816,4429,5351,7153,15216,38.200001,37.200001,13021,7457,91,344,7406,5344,1436,1104,6316,1919,4397,7316,1621,5695,1071,62,16046,8896,1147,7150,7545,4493,662,3052,7406,2016,3731,5893,39493,8655,1249,19796,2761,10965,93,0,37,3,53,19786,7575,2012
22085,24265,27.99832,866.659101123248,12058,12207,4908,5936,7985,16757,40.900002,40.400002,17080,4054,74,825,9223,6438,1371,1347,7879,1650,6229,8401,1582,6819,1390,99,19075,10114,1142,8961,9372,5853,658,3519,9223,2774,4935,7234,36914,14168,4945,23719,3314,12974,328,17,30,188,93,23878,4862,2012
22087,35947,95.219566,377.516918225104,18145,17802,7719,9191,13040,28694,33.200001,32.799999,27454,6411,788,3408,13081,9351,2436,1632,11406,2484,8922,11501,1867,9634,1840,162,27741,17124,2067,10617,13885,9386,1011,4499,13081,2783,6428,9914,40590,16553,3472,35462,4982,19159,1638,39,312,383,904,35499,4580,2012
22089,52663,188.70039,279.082608876952,25847,26816,11531,14097,18851,41280,36.700001,35.400002,36966,13948,459,2645,18406,14003,3394,2090,16027,2438,13589,17785,2201,15584,2954,86,40171,26914,1879,13257,19526,14435,1021,5091,18406,2859,6175,10994,59197,19958,1552,52021,4132,37234,1720,59,461,564,636,52125,7006,2012
22091,11106,27.193741,408.402769433681,5366,5740,2297,2774,3875,7973,39.200001,38.700001,4989,6005,0,35,4202,2973,764,691,3476,738,2738,3755,797,2958,872,47,8661,4704,589,3957,4206,2400,302,1806,4202,1321,2329,3345,32460,5168,966,10959,1211,5236,85,0,11,0,74,11022,1970,2012
22093,21978,90.992287,241.536946117125,10714,11264,4584,5643,7702,16316,38.599998,35.900002,10702,11116,82,266,7701,6048,1790,846,6739,1294,5445,7537,1250,6287,1251,155,17009,10399,1105,6610,8113,5396,694,2717,7701,1531,3111,4999,53728,8492,791,21677,1870,14700,240,1,115,0,124,21733,2752,2012
22095,45741,214.6747,213.07117098612,22366,23375,10174,12347,16818,35637,35.299999,34.299999,20151,24452,257,2207,15710,11341,3258,2182,13752,2919,10833,15171,2157,13014,3003,217,34998,23341,2705,11657,17008,11596,1351,5412,15710,2829,6370,10776,51040,17503,1793,44873,3433,29520,1528,46,526,334,622,44998,7227,2012
22097,83774,90.676338,923.879418746342,40092,43682,18998,22732,30334,62112,36.900002,35.299999,47373,34518,364,1348,30725,21294,5887,4988,24825,6788,18037,28615,6239,22376,4861,526,63627,34222,2190,29405,29883,17942,1202,11941,30725,10325,16504,23867,36183,35892,5167,82542,9937,43341,666,7,144,168,347,82694,13053,2012
22099,52343,70.959358,737.64759991166,25707,26636,11386,13726,18561,40063,36,35,34549,16081,462,1092,18761,13238,3102,2658,16191,4198,11993,17591,4090,13501,2866,121,40288,25134,2100,15154,19520,13466,1171,6054,18761,4638,9184,13777,41137,21993,3232,51280,5616,30210,830,14,392,158,266,51513,8848,2012
